Employbl Company ID,Company Name,Website,City,State,Zip,Latitude,Longitude
29,Airtable,airtable.com,San Francisco,CA,94103,37.785885,-122.405289
546,Quantcast,www.quantcast.com,San Francisco,CA,94107,37.782143,-122.400493
40,Always Hired,www.alwayshired.com,San Francisco,CA,94103,37.782143,-122.400493
315,HintMD,hintmd.com,Pleasanton,CA,94588,37.690223,-121.930334
160,CloudFabrix,cloudfabrix.com,Pleasanton,CA,94588,37.690223,-121.930334
600,SavvyMoney,savvymoney.com,Pleasanton,CA,94588,37.690223,-121.930334
451,Model N,modeln.com,San Mateo,CA,94404,37.559179,-122.286982
580,Rigetti Computing,www.rigetti.com,Berkeley,CA,94710,37.853277,-122.293637
519,Philo,philo.com,San Francisco,CA,94107,37.776697,-122.402105
1081,AgilOne,acquia.com,Sunnyvale,CA,94085,37.395589,-122.031758
948,Logitech,logitech.com,Newark,CA,94560,37.539124,-122.06178
510,Patagonia,www.patagonia.com,San Francisco,CA,94109,37.805997,-122.419946
571,Remind,www.remind.com,San Francisco,CA,94107,37.78203,-122.395713
401,Linqia,www.linqia.com,San Francisco,CA,94108,37.788176,-122.404682
9,140 Proof,140proof.com,San Francisco,CA,94107,37.78226,-122.392125
289,Gorgias,gorgias.io,San Francisco,CA,94107,37.781522,-122.399156
59,Apteligent,www.apteligent.com,San Francisco,CA,94102,37.786529,-122.405385
255,Flexport,www.flexport.com,San Francisco,CA,94102,37.786529,-122.405385
182,Credit Karma,www.creditkarma.com,San Francisco,CA,94102,37.78656,-122.405275
1076,SVG Ventures,svgventures.com,Los Gatos,CA,95032,37.238909,-121.973883
1078,Sterling Communications,sterlingpr.com,Los Gatos,CA,95032,37.238909,-121.973883
699,Tenable,www.tenable.com,San Jose,CA,95113,37.337119,-121.889391
821,CommonGenius,commongenius.com,San Jose,CA,95113,37.337119,-121.889391
218,Eat Club,www.eatclub.com,San Francisco,CA,94103,37.77714,-122.405153
444,Minted,www.minted.com,San Francisco,CA,94111,37.79846,-122.400269
934,Funding Circle,fundingcircle.com,San Francisco,CA,94111,37.798456,-122.399995
933,Flipboard,about.flipboard.com,Palo Alto,CA,94301,37.442773,-122.159474
534,Practice Fusion,www.practicefusion.com,San Francisco,CA,94103,37.786642,-122.403997
548,Quip,quip.com,San Francisco,CA,94103,37.786642,-122.403997
898,Productboard,productboard.com,San Francisco,CA,94103,37.786844,-122.404042
616,Shippo,goshippo.com,San Francisco,CA,94103,37.786844,-122.404042
286,Goodby Silverstein & Partners,goodbysilverstein.com,San Francisco,CA,94108,37.792664,-122.406541
180,Cradlepoint,cradlepoint.com,Los Gatos,CA,95032,37.236957,-121.975021
508,Pantheon,pantheon.io,San Francisco,CA,94108,37.792231,-122.406141
302,Gymboree Group,www.gymboree.com/about-gymboree.html,San Francisco,CA,94105,37.789273,-122.399583
392,Lending Club,lendingclub.com,San Francisco,CA,94105,37.789273,-122.399583
981,Yahoo,yahoo.com,Sunnyvale,CA,94089,37.417181,-122.025012
1060,HackerRank,hackerrank.com,Mountain View,CA,94041,37.377584,-122.064086
201,DesignMap,www.designmap.com,San Francisco,CA,94110,37.76028,-122.411927
127,Campsyte,www.campsyte.com,San Francisco,CA,94107,37.779515,-122.396102
815,Zynga,zynga.com,San Francisco,CA,94103,37.770445,-122.404141
486,Nylas,www.nylas.com,San Francisco,CA,94103,37.777062,-122.41238
441,Metromile,www.metromile.com,San Francisco,CA,94107,37.784211,-122.398987
974,Synopsys,synopsys.com,Mountain View,CA,94043,37.394497,-122.050391
918,User Testing Inc.,www.usertesting.com,San Francisco,CA,94107,37.775329,-122.397653
978,UserTesting,www.usertesting.com,San Francisco,CA,94107,37.775329,-122.397653
532,Postmates,postmates.com,San Francisco,CA,94107,37.775336,-122.397647
626,Sindeo,sindeo.com,San Francisco,CA,94111,37.800349,-122.400758
87,BigCommerce,www.bigcommerce.com,San Francisco,CA,94105,37.787795,-122.402906
345,Insightly,www.insightly.com,San Francisco,CA,94107,37.78459,-122.398566
199,Demandbase,www.demandbase.com,San Francisco,CA,94107,37.784558,-122.398564
413,Macy's,www.macys.com,San Francisco,CA,94107,37.784558,-122.398564
637,SmugMug,smugmug.com,Mountain View,CA,94041,37.389879,-122.067676
729,Turo,turo.com,San Francisco,CA,94105,37.786784,-122.401279
529,Portrait Displays,www.portrait.com,Pleasanton,CA,94588,37.697403,-121.909145
556,Rally Health,www.rallyhealth.com,San Francisco,CA,94107,37.779398,-122.393011
480,Notable Labs,www.notablelabs.com,San Francisco,CA,94107,37.779501,-122.393038
754,Virtusa,virtusa.com,Fremont,CA,94555,37.546319,-122.064388
189,Culture Amp,www.cultureamp.com,San Francisco,CA,94104,37.788307,-122.402957
863,Talix,www.talix.com,San Francisco,CA,94107,37.779035,-122.393586
287,GoodData,gooddata.com,San Francisco,CA,94107,37.779035,-122.393586
47,Angaza,www.angaza.com,San Francisco,CA,94103,37.782333,-122.407604
477,NinjaRMM,ninjarmm.com,San Francisco,CA,94105,37.786708,-122.400844
879,Human Interest,humaninterest.com,San Francisco,CA,94111,37.795242,-122.403654
361,Joyent,www.joyent.com,San Francisco,CA,94111,37.795246,-122.403523
566,Redfin,www.redfin.com,San Francisco,CA,94111,37.795242,-122.403654
86,Beyond Games,www.beyondgames.co,San Francisco,CA,94111,37.795246,-122.403523
576,Returnly,returnly.com,San Francisco,CA,94111,37.795242,-122.403654
730,TwentyThree,www.twentythree.net,San Francisco,CA,94107,37.777739,-122.395441
387,Layer,layer.com,San Francisco,CA,94107,37.777739,-122.395441
521,Pinterest,www.pinterest.com,San Francisco,CA,94107,37.775234,-122.399659
484,Nuna,www.nuna.com,San Francisco,CA,94103,37.771032,-122.403307
354,iRhythm,irhythmtech.com,San Francisco,CA,94103,37.771032,-122.403307
890,WanderJaunt,wanderjaunt.com,San Francisco,CA,94105,37.787265,-122.401168
92,Bitnami,bitnami.com,San Francisco,CA,94105,37.787275,-122.401127
549,Quora,quora.com,Mountain View,CA,94041,37.387912,-122.083125
979,WhatsApp,whatsapp.com,Mountain View,CA,94041,37.387999,-122.082985
503,Outreach,www.outreach.io,San Francisco,CA,94108,37.792912,-122.405211
53,AppDirect,www.appdirect.com,San Francisco,CA,94108,37.792912,-122.405211
193,Datadog,www.datadoghq.com,San Francisco,CA,94108,37.792936,-122.405378
26,Affirm,www.affirm.com,San Francisco,CA,94108,37.792912,-122.405211
649,Sparkcentral,sparkcentral.com,San Francisco,CA,94108,37.792912,-122.405211
780,Woebot Labs,woebot.io,San Francisco,CA,94107,37.775591,-122.398012
364,June Oven,juneoven.com,San Francisco,CA,94111,37.797512,-122.399816
128,Canopy Health,canopyhealth.com,Emeryville,CA,94608,37.845796,-122.29669
99,BlueCrew,bluecrewjobs.com,San Francisco,CA,94103,37.772775,-122.402309
740,Urban Airship,www.urbanairship.com,San Francisco,CA,94107,37.783797,-122.396507
391,LeapFrog,leapfrog.com,Emeryville,CA,94608,37.845358,-122.291794
753,Vineti,vineti.com,San Francisco,CA,94105,37.785928,-122.398847
206,Divvy Homes,www.divvyhomes.com,San Francisco,CA,94107,37.784547,-122.397215
537,Prezi,prezi.com,San Francisco,CA,9410,37.784517,-122.397194
497,Optimizely,www.optimizely.com,San Francisco,CA,94105,37.786029,-122.398555
878,Hewlett-Packard Enterprise,hpe.com,San Jose,CA,95002,37.419235,-121.978859
525,Pixlee,www.pixlee.com,San Francisco,CA,94105,37.788622,-122.40164
397,Lightbend,www.lightbend.com,San Francisco,CA,94105,37.788653,-122.40168
114,Brightpearl,www.brightpearl.com,San Francisco,CA,94105,37.788653,-122.40168
373,Kentik,www.kentik.com,San Francisco,CA,94107,37.781695,-122.39106
333,IGN Entertainment,corp.ign.com,San Francisco,CA,94107,37.781695,-122.39106
93,Blackhawk Network,blackhawknetwork.com,Pleasanton,CA,94588,37.695488,-121.9218
655,SpringML,springml.com,Pleasanton,CA,94588,37.695881,-121.924518
416,Mailgun,www.mailgun.com,San Francisco,CA,94107,37.785269,-122.397576
1000,DeltaTrak,deltatrak.com,Pleasanton,CA,94588,37.697751,-121.923222
721,Tradeshift,tradeshift.com,San Francisco,CA,94105,37.78671,-122.398897
787,Workday,www.workday.com,Pleasanton,CA,94588,37.697788,-121.925522
669,Strive Talent,strive.co,San Francisco,CA,94110,37.763441,-122.417039
23,Aerotek,www.aerotek.com,South San Francisco,CA,94080,37.65869,-122.400136
82,Betterment,www.betterment.com,New York,NY,10010,40.74273,-73.991864
886,SentinelOne,sentinelone.com,Mountain View,CA,94043,37.402611,-122.049253
727,Truly,truly.co,San Francisco,CA,94115,37.78797,-122.400204
18,Adobe,www.adobe.com,San Francisco,CA,94103,37.771206,-122.401662
822,Court Buddy,courtbuddy.com,San Francisco,CA,94108,37.792359,-122.404738
152,Clearbit,clearbit.com,San Francisco,CA,94107,37.778035,-122.396166
504,PagerDuty,www.pagerduty.com,San Francisco,CA,94103,37.771696,-122.40257
21,Advent Software,www.advent.com,San Francisco,CA,94103,37.771704,-122.402634
468,NepFin,www.nepfin.com,San Francisco,CA,94111,37.795184,-122.402764
547,Quid,quid.com,San Francisco,CA,94107,37.784126,-122.395826
737,Udemy,www.udemy.com,San Francisco,CA,94107,37.784199,-122.395895
17,Admitsee,www.admitsee.com,San Francisco,CA,94109,37.792955,-122.404794
652,Spotinst,spotinst.com,San Francisco,CA,94108,37.792922,-122.404737
553,RainForest QA,www.rainforestqa.com,San Francisco,CA,94111,37.797587,-122.400685
270,Gemini,gemini.com,New York,NY,10016,40.749324,-73.975909
137,Castle,castle.io,San Francisco,CA,94103,37.776142,-122.409695
624,SignalFx,signalfx.com,San Mateo,CA,94401,37.563562,-122.324503
747,Verkada,verkada.com,San Mateo,CA,94401,37.563562,-122.324503
195,Dataminr,www.dataminr.com,New York,NY,10016,40.746545,-73.984982
50,Apollo,www.apollo.io,San Francisco,CA,94107,37.782263,-122.392143
814,Zymergen,zymergen.com,Emeryville,CA,94608,37.841406,-122.291085
531,Postman,www.getpostman.com,San Francisco,CA,94105,37.789215,-122.4008
781,Wollborg Michelson Recruiting,www.wmjobs.com,San Francisco,CA,94105,37.789215,-122.4008
248,FinancialForce,financialforce.com,San Francisco,CA,94105,37.789215,-122.4008
467,Nelson Staffing,nelsonjobs.com,San Francisco,CA,94104,37.789215,-122.4008
632,Slashdot Media,slashdot.org,San Francisco,CA,94105,37.787077,-122.398189
476,Neyborly,www.neyborly.com,San Francisco,CA,94102,37.789137,-122.410081
458,MoveWith,www.movewith.com,San Francisco,CA,94105,37.787171,-122.398138
34,Algolia,www.algolia.com,San Francisco,CA,94105,37.78691,-122.397679
673,SV Angel,svangel.com,San Francisco,CA,94102,37.789279,-122.410011
240,Exponential,exponential.com,Emeryville,CA,94608,37.840151,-122.290686
818,Blackbaud,www.blackbaud.com,Emeryville,CA,94608,37.840151,-122.290686
133,Carbon Five,www.carbonfive.com,San Francisco,CA,94105,37.786969,-122.397569
439,Method,www.method.com,San Francisco,CA,94105,37.786908,-122.397483
156,ClickUp,clickup.com,San Francisco,CA,94105,37.787258,-122.398063
385,Lattice,lattice.com,San Francisco,CA,94105,37.787258,-122.398063
102,Blurb,www.blurb.com,San Francisco,CA,94104,37.792982,-122.404143
190,CyberCube,www.cybcube.com,San Francisco,CA,94105,37.788465,-122.400666
175,comma.ai,comma.ai,San Francisco,CA,94107,37.762642,-122.402942
823,Deliverr,deliverr.com,San Francisco,CA,94105,37.787107,-122.397547
913,GoodRx,goodrx.com,San Francisco,CA,94107,37.782257,-122.392295
606,Scion Staffing,scionstaffing.com,San Francisco,CA,94111,37.793954,-122.402636
106,Bradfield School of Computer Science,bradfieldcs.com,San Francisco,CA,94103,37.778974,-122.409555
98,Blue River Technology,www.bluerivertechnology.com,Sunnyvale,CA,94085,37.391861,-122.034289
724,Trifacata,www.trifacta.com,San Francisco,CA,94105,37.789551,-122.400313
772,Wellio,getwellio.com,San Francisco,CA,94105,37.789551,-122.400313
685,Talentburst,www.talentburst.com,San Francisco,CA,94105,37.789551,-122.400313
795,Yext,www.yext.com,San Francisco,CA,94105,37.789831,-122.400272
867,Codility,codility.com,San Francisco,CA,94105,37.789551,-122.400313
464,Namely,www.namely.com,San Francisco,CA,94105,37.789551,-122.400313
421,Mashery,www.mashery.com,San Francisco,CA,94105,37.789551,-122.400313
362,Judge Group,www.judge.com,San Francisco,CA,94105,37.789551,-122.400313
293,Greenhouse Software,www.greenhouse.io,San Francisco,CA,94105,37.789551,-122.400313
166,Codecademy,www.codecademy.com,New York,NY,10012,40.724518,-73.997855
24,AEye,aeye.ai,Pleasanton,CA,94588,37.691173,-121.891925
36,Allbirds,www.allbirds.com,San Francisco,CA,94111,37.796147,-122.40294
187,Crunchbase,www.crunchbase.com,San Francisco,CA,94104,37.789685,-122.401137
526,Plaid,plaid.com,San Francisco,CA,94104,37.789685,-122.401137
283,GoDaddy,www.godaddy.com,San Francisco,CA,94102,37.789371,-122.409649
14,Accenture,www.accenture.com,San Francisco,CA,94105,37.788696,-122.399372
367,JUUL Labs,juul.com,San Francisco,CA,94107,37.760795,-122.386129
541,Proto.io,proto.io,San Francisco,CA,94105,37.78848,-122.400667
830,LoanSnap,goloansnap.com,San Francisco,CA,94102,37.789262,-122.409589
1069,Planful,planful.com,Redwood City,CA,94065,37.520957,-122.256128
941,Inflection.com,inflection.com,Redwood City,CA,94065,37.521019,-122.256482
327,HotSchedules,www.hotschedules.com,San Francisco,CA,94105,37.788564,-122.398535
1086,Infosys,infosys.com,San Francisco,CA,94105,37.78869,-122.398695
810,Zoosk,zoosk.com,San Francisco,CA,94105,37.782452,-122.409592
647,Spark Program,sparkprogram.org,San Francisco,CA,94107,37.762571,-122.400835
443,Mindsource,mindsource.com,Mountain View,CA,94043,37.399445,-122.046322
604,Scality,scality.com,San Francisco,CA,94104,37.79206,-122.403706
1087,IBM,ibm.com,San Jose,CA,95141,37.195907,-121.748586
65,Ask Media Group,www.askmediagroup.com,Oakland,CA,94607,37.803686,-122.275269
372,KBC Staffing,kbcstaffing.com,Oakland,CA,94607,37.803686,-122.275269
870,AspireIQ,aspireiq.com,San Francisco,CA,94111,37.794546,-122.402935
331,iCrossing,www.icrossing.com,San Francisco,CA,94108,37.79327,-122.404348
755,Visby,www.visby.io,San Francisco,CA,94107,37.780552,-122.397193
456,Motionloft,motionloft.com,San Francisco,CA,94103,37.767304,-122.406142
678,Swrve,swrve.com,San Francisco,CA,94108,37.786345,-122.406709
809,Zinc,zinc.it,San Francisco,CA,94105,37.788242,-122.401051
760,Vonnda,www.vonnda.com,San Francisco,CA,94105,37.788112,-122.401136
896,LocusLabs,locuslabs.com,Oakland,CA,94607,37.793706,-122.273894
706,The League,www.theleague.com,San Francisco,CA,94103,37.775041,-122.414533
784,Wonderware,www.wonderware.com,San Francisco,CA,94133,37.805468,-122.406402
228,Endpoint Clinical,www.endpointclinical.com,San Francisco,CA,94133,37.805468,-122.406402
707,The RealReal,www.therealreal.com,San Francisco,CA,94133,37.805716,-122.405486
349,Intercom,www.intercom.com,San Francisco,CA,94105,37.788806,-122.400313
953,Marvell,marvell.com,Santa Clara,CA,95054,37.411865,-121.982146
797,Zapier,zapier.com,San Francisco,CA,94104,37.790047,-122.400874
170,Coinbase,www.coinbase.com,San Francisco,CA,94104,37.790029,-122.40084
291,Grammarly,www.grammarly.com,San Francisco,CA,94104,37.790047,-122.400874
748,Vero,www.getvero.com,San Francisco,CA,94104,37.790047,-122.400874
919,Arista,arista.com,Santa Clara,CA,95054,37.412161,-121.97603
513,PeopleConnect Staffing,www.peopleconnectstaffing.com,San Francisco,CA,94105,37.787637,-122.396728
183,Cricket Health,crickethealth.com,San Francisco,CA,94105,37.787956,-122.397247
559,RazorFrog,razorfrog.com,San Francisco,CA,94105,37.787956,-122.397247
964,Palantir,palantir.com,Palo Alto,CA,94301,37.443844,-122.162189
599,Sauce Labs,saucelabs.com,San Francisco,CA,94107,37.780146,-122.396756
329,Hover,www.hover.to,San Francisco,CA,94107,37.780243,-122.396684
321,Honeybook,www.honeybook.com,San Francisco,CA,94107,37.780243,-122.396684
726,Trulia,www.trulia.com,San Francisco,CA,94105,37.78889,-122.398091
326,HotPads,hotpads.com,San Francisco,CA,94105,37.78889,-122.398091
109,Branch International,branch.co,San Francisco,CA,94105,37.788866,-122.39821
425,Mattermark,mattermark.com,San Francisco,CA,94105,37.78889,-122.398091
761,Voxbone,www.voxbone.com,San Francisco,CA,94105,37.788866,-122.39821
854,Thorn,www.thorn.org,San Francisco,CA,94106,37.788891,-122.3981
687,Talkdesk,www.talkdesk.com,San Francisco,CA,94105,37.789059,-122.398104
434,MemSQL,www.memsql.com,San Francisco,CA,94107,37.778744,-122.397673
426,Mattermost,mattermost.com,Palo Alto,CA,94301,37.44934,-122.15997
862,TalentSeer,talentseer.com,Sunnyvale,Ca,94085,37.384261,-121.992675
1068,Pared,pared.com,San Francisco,CA,94105,37.788099,-122.397105
715,Thunder,www.makethunder.com,San Francisco,CA,94108,37.790809,-122.406076
663,Stitcher,stitcher.com,San Francisco,CA,94105,37.787829,-122.396529
824,Dharma Labs,dharma.io,San Francisco,CA,94105,37.787829,-122.396529
398,LightStep,lightstep.com,San Francisco,CA,94105,37.790503,-122.39903
613,Sephora,sephora.com,San Francisco,CA,94105,37.790503,-122.39903
1003,Front,frontapp.com,San Francisco,CA,94107,37.777503,-122.39706
263,Front App,frontapp.com,San Francisco,CA,94107,37.777503,-122.39706
462,MyFitnessPal,www.myfitnesspal.com,San Francisco,CA,94107,37.777503,-122.39706
244,Faire,www.faire.com,San Francisco,CA,94107,37.782731,-122.392768
111,Brigade,www.brigade.com,San Francisco,CA,94107,37.780864,-122.395494
489,Offset Partners,www.designbyoffset.com,Napa,CA,94559,38.293985,-122.283673
845,FileMaker,www.filemaker.com,Santa Clara,CA,95054,37.406436,-121.983479
1084,Tata Consultancy Services,tcs.com,Santa Clara,CA,95054,37.406306,-121.976493
843,Brillio,www.brillio.com,Santa Clara,CA,95054,37.406306,-121.976493
100,BlueJeans,www.bluejeans.com,Mountain View,CA,94043,37.398873,-122.047364
578,Ridecell,ridecell.com,San Francisco,CA,94107,37.781335,-122.396426
448,MixMax,mixmax.com,San Francisco,CA,94107,37.782709,-122.393564
2,8tracks,8tracks.com,San Francisco,CA,94114,37.765227,-122.429756
657,Stackshare,stackshare.io,San Francisco,CA,94107,37.783523,-122.391715
588,Rollbar,rollbar.com,San Francisco,CA,94107,37.783478,-122.391728
752,VigLink,www.viglink.com,San Francisco,CA,94111,37.795077,-122.401826
643,SoloLearn,sololearn.com,Pleasanton,CA,94588,37.693842,-121.909886
332,Ideo,www.ideo.com,San Francisco,CA,94105,37.788464,-122.387357
739,Upsight,www.upsight.com,San Francisco,CA,94105,37.78698,-122.39446
281,Gliffy,www.gliffy.com,San Francisco,CA,94107,37.783226,-122.39279
1052,Quizlet,quizlet.com,San Francisco,CA,94107,37.783226,-122.39279
45,Amplitude,amplitude.com,San Francisco,CA,94107,37.783181,-122.392966
859,Wind River,www.windriver.com,Alameda,CA,94501,37.781588,-122.261401
301,Gusto,gusto.com,San Francisco,CA,94107,37.78084,-122.39582
172,Coit Group,www.coitgroup.com,San Francisco,CA,94111,37.79521,-122.401154
222,Eero,eero.com,San Francisco,CA,94105,37.788489,-122.396735
1085,Cognizant,cognizant.com,Teaneck,NJ,7666,40.873268,-74.006006
660,Stash Invest,stashinvest.com,New York,NY,10018,40.753206,-73.989326
625,Simple Habit,simplehabit.com,San Francisco,CA,94107,37.780816,-122.395666
253,Fivestars,www.fivestars.com,San Francisco,CA,94107,37.780816,-122.395666
852,Proxy,www.proxy.com,San Francisco,CA,94107,37.780816,-122.395666
275,Gigster,gigster.com,San Francisco,CA,94107,37.78084,-122.39582
666,Strava,strava.com,San Francisco,CA,94107,37.780816,-122.395666
339,inDinero,www.indinero.com,San Francisco,CA,94133,37.798025,-122.402939
889,Veem,Veem.com,San Francisco,CA,94133,37.797972,-122.402886
46,Anaplan,anaplan.com,San Francisco,CA,94107,37.7851,-122.398808
594,Salesforce,www.salesforce.com,San Francisco,CA,94105,37.790503,-122.397215
585,Robert Half,www.roberthalf.com,San Francisco,CA,94111,37.794049,-122.397304
465,Narvar,corp.narvar.com,San Francisco,CA,94105,37.791139,-122.396067
347,Instacart,www.instacart.com,San Francisco,CA,94105,37.791139,-122.396067
866,Zipline,flyzipline.com,Half Moon Bay,CA,94019,37.465188,-122.435223
801,Zendrive,www.zendrive.com,San Francisco,CA,94107,37.781615,-122.395902
268,GarageScript,garagescript.org,San Jose,CA,95110,37.325786,-121.898008
112,BrightBytes,www.brightbytes.net,San Francisco,CA,94107,37.783046,-122.394067
427,Matterport,matterport.com,San Francisco,CA,94105,37.789866,-122.399329
812,Zumper,zumper.com,San Francisco,CA,94108,37.787698,-122.404288
665,Stratim,stratim.com,San Francisco,CA,94103,37.779173,-122.405746
662,Stitch Labs,stitchlabs.com,San Francisco,CA,94103,37.779173,-122.405746
231,Envoy,envoy.com,San Francisco,CA,94107,37.781752,-122.395705
66,ASUS,www.asus.com,Fremont,CA,94538,37.461544,-121.923311
865,WorkBoard,workboard.com,Redwood City,CA,94063,37.50372,-122.212355
1074,Infogain,infogain.com,Los Gatos,CA,95032,37.229674,-121.971945
885,Riffyn,riffyn.com,Oakland,CA,94607,37.801299,-122.274085
758,Voiceops,voiceops.com,San Francisco,CA,94107,37.781507,-122.395228
897,Manifold,manifold.ai,Oakland,CA,94607,37.800993,-122.274212
857,Tynker,www.tynker.com,Mountain View,CA,94040,37.404447,-122.112369
840,Tundra,tundra.com,San Francisco,CA,94111,37.796532,-122.403146
686,Talkable,www.talkable.com,San Francisco,CA,94103,37.765377,-122.421552
42,Amazon Web Services,aws.training,San Francisco,Ca,94111,37.794573,-122.40194
960,NetApp,netapp.com,Sunnyvale,CA,94089,37.411384,-122.01254
423,MasterClass,www.masterclass.com,San Francisco,CA,94107,37.77862,-122.395179
906,Airbase,airbase.com,San Francisco,CA,94107,37.77862,-122.395179
977,Upwork,upwork.com,San Francisco,CA,94107,37.77879,-122.395539
1077,Tascent,tascent.com,Los Gatos,CA,95032,37.229431,-121.971254
910,Customer Lobby,customerlobby.com,Oakland,CA,94612,37.804518,-122.272367
71,Avatier,avatier.com,Pleasanton,CA,94588,37.697076,-121.900639
832,Modern Health,joinmodernhealth.com,San Francisco,CA,94133,37.799218,-122.405185
713,Thrive Global,thriveglobal.com,San Francisco,CA,94107,37.781999,-122.395384
388,Leadspace,leadspace.com,San Francisco,CA,94108,37.788505,-122.403884
1024,Mentor Graphics,mentor.com,Fremont,CA,94538,37.479393,-121.942169
446,MissionU,www.missionu.com,San Francisco,CA,94102,37.787278,-122.410924
445,Mira,miracare.com,Pleasanton,CA,94588,37.692439,-121.900639
1046,ThinkHR,thinkhr.com,Pleasanton,CA,94588,37.692439,-121.900639
20,AdStage,www.adstage.io,San Francisco,CA,94108,37.790365,-122.405118
309,Heap,heapanalytics.com,San Francisco,CA,94107,37.78221,-122.395299
884,PubNub,pubnub.com,San Francisco,CA,94107,37.782299,-122.395291
696,Teespring,teespring.com,San Francisco,CA,94107,37.78221,-122.395299
771,Weebly,weebly.com,San Francisco,CA,94107,37.78221,-122.395299
43,Ambient.ai,ambient.ai,Palo Alto,CA,94301,37.447222,-122.158617
991,Brilliant,brilliantmade.com,San Francisco,CA,94104,37.793608,-122.402614
779,Wizeline,www.wizeline.com,San Francisco,CA,94104,37.793458,-122.402771
314,Hingeto,hingeto.com,Oakland,CA,94607,37.800585,-122.274206
803,Zenput,www.zenput.com,San Francisco,CA,94103,37.781002,-122.406912
562,Red Bridge Internet,www.redbridgenet.com,San Francisco,CA,94102,37.777158,-122.425696
150,Clara Analytics,www.claraanalytics.com,Santa Clara,CA,95050,37.35087,-121.932689
1,3scale,3scale.net,San Francisco,CA,94107,37.774634,-122.398642
825,DiDi Labs,didi-labs.com,Mountain View,CA,94043,37.40184,-122.052942
837,Spin,spin.app,San Francisco,CA,94105,37.790135,-122.397464
708,The Sourcery,thesourcery.com,San Francisco,CA,94105,37.790135,-122.397464
323,Horizons School of Technology,www.joinhorizons.com,San Francisco,CA,94103,37.771581,-122.409606
90,Birst,www.birst.com,San Francisco,CA,94105,37.791249,-122.397149
1040,SmartZip,smartzip.com,Pleasanton,CA,94588,37.697023,-121.883922
1036,ServiceMax,servicemax.com,Pleasanton,CA,94588,37.697023,-121.883922
204,Discord,discordapp.com,San Francisco,CA,94107,37.763973,-122.401277
494,OpenDNS,www.opendns.com,San Francisco,CA,94107,37.77497,-122.398526
596,Samsara,www.samsara.com,San Francisco,CA,94107,37.764616,-122.401862
267,Galvanize,www.galvanize.com/san-francisco,San Francisco,CA,94105,37.787601,-122.396643
299,GrowthX,growthx.com,San Francisco,CA,94105,37.787601,-122.396643
1014,Kintone,kintone.com,San Francisco,CA,94104,37.789731,-122.401906
695,TechSoup,www.techsoup.org,San Francisco,CA,94107,37.77906,-122.394821
994,Cloudera,cloudera.com,San Francisco,CA,94104,37.792699,-122.401684
147,Circle Medical,www.circlemedical.com,San Francisco,CA,94103,37.782141,-122.408098
633,SlashNext,slashnext.com,Pleasanton,CA,94588,37.692513,-121.893005
877,Harmonic,harmonicinc.com,San Jose,CA,95134,37.421136,-121.961086
745,Veeva,veeva.com,Pleasanton,CA,94588,37.690156,-121.895304
139,Ceres Imaging,ceresimaging.net,Oakland,CA,94612,37.803616,-122.27108
350,interviewing.io,interviewing.io,San Francisco,CA,94107,37.782399,-122.394087
533,Powerhouse,powerhouse.fund,Oakland,CA,94612,37.806579,-122.268978
873,Crossover Hub,crossoverhub.com,Fremont,CA,94538,37.508858,-121.970526
924,Craigslist Foundation,craigslistfoundation.org,San Francisco,CA,NaN,37.78196,-122.40635
738,Upgrade,www.upgrade.com,San Francisco,CA,94104,37.792798,-122.401375
308,Headspace,headspace.com,San Francisco,CA,94104,37.792792,-122.401422
568,ReferralExchange,www.referralexchange.com,San Francisco,CA,94108,37.790431,-122.404473
130,Capgemini,www.capgemini.com,San Francisco,CA,94107,37.779352,-122.394737
509,Parsable,www.parsable.com,San Francisco,CA,94107,37.784312,-122.394425
320,Homebase,joinhomebase.com,San Francisco,CA,94107,37.784273,-122.394471
690,TaskRabbit,www.taskrabbit.com,San Francisco,CA,94107,37.784312,-122.394425
1063,Klarity Law,tryklarity.com,San Francisco,CA,94117,37.774146,-122.433904
636,SmartBiz Loans,smartbizloans.com,San Francisco,CA,94104,37.793398,-122.403228
217,EasyPost,www.easypost.com,San Francisco,CA,94104,37.793398,-122.403228
163,Clover Network,clover.com,Sunnyvale,CA,94085,37.386705,-122.03198
775,WeWork,wework.com,San Francisco,CA,94105,37.789816,-122.396905
460,MuleSoft,mulesoft.com,San Francisco,CA,94105,37.789816,-122.396905
538,Product School,www.productschool.com,San Francisco,CA,94111,37.796319,-122.402347
335,Imgur,imgurinc.com,San Francisco,CA,94111,37.796319,-122.402347
756,Vitagene,vitagene.com,San Francisco,CA,94107,37.779604,-122.394536
126,CallidusCloud,calliduscloud.com,Dublin,CA,94568,37.70257,-121.875051
592,Saba Software,saba.com,Dublin,CA,94568,37.703718,-121.873605
492,Onesignal,onesignal.com,San Mateo,CA,94402,37.548326,-122.320274
117,Broadly,broadly.com,Oakland,CA,94612,37.80313,-122.270816
522,Pique Tea,www.piquetea.com,San Francisco,CA,94114,37.751103,-122.433595
449,Mixpanel,mixpanel.com,San Francisco,CA,94105,37.788533,-122.395069
254,Fivetran,fivetran.com,Oakland,CA,94612,37.80372,-122.270341
101,BlueVine,bluevine.com,Redwood City,CA,94063,37.487126,-122.232107
252,Five9,five9.com,San Ramon,CA,94583,37.769476,-121.967804
168,Codexis,codexis.com,Redwood City,CA,94063,37.500281,-122.216549
